tipoAss;numeroDoContrato;tipoDeContrato;codigoDaPessoa;codigoDaPessoaVendedor;codigoTipoAssinatura;dataDeValidadeInicial;dataDevalidadeFinal;qtdJornaisContrato;numeroDeExemplares;numeroDeExemplaresEntregues;numeroDeExemplaresPagos;valorTotal;valorDoDescontoConcedido;quantidadeDeParcelasDoContrato;precoMedioB30;valorTipoDaAssinatura;codigoDoPlanoDePagamento;codigoDaCondicaoDePagamento;codigoDoProdutoServico;descricaoDoProdutoServico;descricaoTipoDeAssinatura;quantidadeDeDias;quantidadeDeExemplares;descricaoDoPlanoDePagamento;nomeDoMunicipio;mesRenovou;mesRenovara;precoFaixa;modalidade;cidadeEntrega;idRenovacaoAutomatica;latitude;longitude;codigoDoMunicipio;codigoDoSetorDeEntrega;nomeDoBairro;sexo;Tipo;Idade;Tempo;Status;codigoDaPessoa
Combo;570225;I;167666;72996;11;19/03/2024 00:00;17/03/2025 00:00;1;156;7;0;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;;;9659;334;J. MACEDO;F;F;65;1;1;171874
Combo;568150;R;127133;1;17;19/03/2024 00:00;17/06/2024 00:00;1;39;7;0;10;0;3;3,3333333;195;237;3;3;DIARIO DA REGIAO - DIGITAL;TRI 3 DIAS - DIGITAL;90;39;2018 RP-CBO-TRI (TE|QA|QI|SE) - DIG;Mirassol;2024/02;2024/06;13 Menos de R$ 45;Trimestral;Mirassol;VERDADEIRO;-23.5375760;-46.8480722;9366;334;A DEFINIR;F;F;63;3;1;171877
Digital;570234;I;183236;158759;10;19/03/2024 00:00;18/03/2025 00:00;1;261;11;0;130,8;;1;10,9;1251,75;270;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;ASSINATURA DIGITAL - PLANO ANUAL;Osasco;2024/03;2025/03;13 Menos de R$ 45;Anual;Osasco;VERDADEIRO;;;9432;0;Bela Vista;F;F;76;3;1;171963
Digital;570228;I;159462;158759;10;19/03/2024 00:00;18/03/2025 00:00;1;261;11;0;130,8;;12;10,9;1251,75;270;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;ASSINATURA DIGITAL - PLANO ANUAL;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;63;RIOS DE SPAGNA;F;F;76;3;1;171963
Impressa;568538;R;144232;1;5;20/03/2024 00:00;19/03/2025 00:00;1;261;10;0;1242;0;12;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Catanduva;2024/02;2025/03;01 R$ 100 ou Mais;Anual;Catanduva;VERDADEIRO;-21.1373991;-48.9864822;9052;297;Centro;F;F;61;3;1;172006
Impressa;567747;R;56309;1;5;20/03/2024 00:00;19/03/2025 00:00;1;261;10;0;1083;0;8;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,814385;-49,371606;9659;11;Vila Ercília;M;F;69;3;1;172017
Digital;570250;I;37751;158759;10;20/03/2024 00:00;19/03/2025 00:00;1;261;10;0;130,8;;2;10,9;1251,75;270;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;ASSINATURA DIGITAL - PLANO ANUAL;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Jardim Vivendas;F;F;59;3;1;172093
Digital;568617;R;182658;1;10;20/03/2024 00:00;19/03/2025 00:00;1;261;10;21;202,8;0;12;16,9;1251,75;229;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2024/02;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Vila São José;F;F;61;3;1;172095
Combo;567680;R;56864;1;18;20/03/2024 00:00;04/09/2024 00:00;1;73;6;0;15;0;2;2,4999999;390;235;6;3;DIARIO DA REGIAO - DIGITAL;SEM 3 DIAS - DIGITAL;180;73;2018 RP-CBO-SEM (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/02;2024/09;13 Menos de R$ 45;Semestral;São José do Rio Preto;VERDADEIRO;-20,802283;-49,361046;9659;51;Jardim Bela Vista;F;F;77;3;1;172127
Combo;568155;R;182022;1;18;20/03/2024 00:00;17/09/2024 00:00;1;73;5;0;15;0;6;2,4999999;390;235;6;3;DIARIO DA REGIAO - DIGITAL;SEM 3 DIAS - DIGITAL;180;73;2018 RP-CBO-SEM (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/02;2024/09;13 Menos de R$ 45;Semestral;São José do Rio Preto;VERDADEIRO;;;9659;43;Jardim Viena;F;F;87;3;1;172150
Combo;568210;R;156722;1;11;20/03/2024 00:00;19/03/2025 00:00;1;156;6;0;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/02;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;-20,787419;-49,388468;9659;63;Jardim Mugnaini;F;F;87;3;1;172150
Impressa;567848;R;22148;1;5;20/03/2024 00:00;19/03/2025 00:00;1;261;10;26;1242;0;10;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Monte Aprazível;2024/02;2025/03;01 R$ 100 ou Mais;Anual;Monte Aprazível;VERDADEIRO;-20.7746182;-49.7102598;9378;339;A DEFINIR;F;F;89;3;1;172172
Combo;568211;R;67507;1;11;20/03/2024 00:00;19/03/2025 00:00;1;156;6;0;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;Mirassol;2024/02;2025/03;13 Menos de R$ 45;Anual;Mirassol;FALSO;-22.4136182;-47.5815527;9366;334;AEROPORTO;F;F;41;3;1;172230
Impressa;567937;R;29984;1;5;20/03/2024 00:00;19/03/2025 00:00;1;261;10;0;1083;0;9;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;;;9659;55;Parque Residencial Damha;J;J;2024;3;1;172282
Digital;568620;R;13455;1;10;20/03/2024 00:00;19/03/2025 00:00;1;261;10;21;202,8;0;12;16,9;1251,75;229;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2024/02;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;55;CENTRO (ENGENHEIRO SCHMITT);M;F;95;3;1;172320
Impressa;568443;R;179382;1;5;20/03/2024 00:00;19/03/2025 00:00;1;261;10;0;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;Mendonça;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;Mendonça;VERDADEIRO;;;9356;332;Centro;M;F;73;3;1;172377
Digital;568558;R;125276;1;30;21/03/2024 00:00;19/04/2024 00:00;1;22;9;0;16,9;0;1;16,8999999;104,31;256;1;3;DIARIO DA REGIAO - DIGITAL;MEN 5 DIAS - DIGITAL;30;22;PORTAL MENSAL_DIGITAL;São José do Rio Preto;2024/02;2024/04;13 Menos de R$ 45;MEN 5 DIAS - DIGITAL;São José do Rio Preto;VERDADEIRO;-20,83422;-49,349431;9659;11;Conjunto Habitacional Cristo Rei;F;F;65;3;1;172379
Impressa;568355;R;24559;1;5;21/03/2024 00:00;21/03/2025 00:00;1;261;9;23;1083;0;11;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,825544;-49,361653;9659;11;Parque Residencial Comendador Mancor Daud;M;F;61;3;1;172395
Impressa;568053;R;18764;1;4;21/03/2024 00:00;16/09/2024 00:00;1;128;9;0;591;0;6;98,4999999;834,5;227;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2024/02;2024/09;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;FALSO;-20,788334;-49,358902;9659;51;Jardim Nazareth;M;F;60;3;1;172448
Impressa;567949;R;42213;1;5;21/03/2024 00:00;21/03/2025 00:00;1;261;9;0;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;;;9659;23;Centro;M;F;69;3;1;172496
Impressa;570252;I;160114;1;5;21/03/2024 00:00;21/03/2025 00:00;1;261;9;0;1006,81;76,19;12;83,90083333;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/03;2025/03;05 de R$ 80 a R$ 84.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Jardim Tarraf II;F;F;72;3;1;172525
Impressa;567948;R;45072;1;5;21/03/2024 00:00;21/03/2025 00:00;1;261;9;0;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,846661;-49,384585;9659;43;São Francisco;F;F;72;3;1;172525
Impressa;570263;I;19118;76316;5;21/03/2024 00:00;20/03/2025 00:00;1;261;9;0;1006,8;76,2;12;83,9;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/03;2025/03;05 de R$ 80 a R$ 84.99;Anual;São José do Rio Preto;VERDADEIRO;-20,808533;-49,357441;9659;51;Jardim Fuscaldo;M;F;46;3;1;172538
Impressa;567964;R;164805;1;5;21/03/2024 00:00;21/03/2025 00:00;1;261;9;0;1083;0;1;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;;;9659;53;Vila Nossa Senhora da Paz;F;F;63;3;1;172580
Combo;570243;I;164927;76316;11;21/03/2024 00:00;19/03/2025 00:00;1;156;5;13;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Jardim Tarraf;M;F;70;3;1;172615
Impressa;568363;R;57218;1;5;21/03/2024 00:00;21/03/2025 00:00;1;261;9;0;1083;0;11;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20.7951718;-49.3148193;9659;7;Fazenda Monte Alto (Zona Rural);F;F;71;3;1;172616
Digital;568626;R;178190;1;10;21/03/2024 00:00;21/03/2025 00:00;1;261;9;0;202,8;0;12;16,9;1251,75;229;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2024/02;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;334;Distrito Industrial;F;F;71;3;1;172616
Digital;570262;I;162717;160629;10;21/03/2024 00:00;21/03/2025 00:00;1;261;9;261;130,8;72;1;10,9;1251,75;229;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20.7831768;-49.3434630;9659;55;Parque Belvedere;M;F;62;2;1;172672
Impressa;570240;I;58403;76316;5;21/03/2024 00:00;20/03/2025 00:00;1;261;9;0;1006,8;76,2;12;83,9;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/03;2025/03;05 de R$ 80 a R$ 84.99;Anual;São José do Rio Preto;FALSO;-20,816331;-49,388806;9659;23;Centro;J;J;2024;3;1;172850
Combo;568167;R;29636;1;18;21/03/2024 00:00;16/09/2024 00:00;1;73;5;0;15;0;2;2,4999999;390;235;6;3;DIARIO DA REGIAO - DIGITAL;SEM 3 DIAS - DIGITAL;180;73;2018 RP-CBO-SEM (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/02;2024/09;13 Menos de R$ 45;Semestral;São José do Rio Preto;FALSO;-20.7951718;-49.3148193;9659;7;Fazenda Monte Alto (Zona Rural);M;F;64;3;1;172892
Impressa;568035;R;9852;1;5;21/03/2024 00:00;21/03/2025 00:00;1;261;9;0;1242;0;12;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;NEVES PAULISTA;2024/02;2025/03;01 R$ 100 ou Mais;Anual;NEVES PAULISTA;VERDADEIRO;-20.8451437;-49.6315700;9397;341;A DEFINIR;M;F;60;3;1;172893
Impressa;568090;R;4826;1;4;21/03/2024 00:00;16/09/2024 00:00;1;128;9;0;591;0;6;98,4999999;834,5;227;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2024/02;2024/09;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;FALSO;-20,818749;-49,392217;9659;23;Centro;F;F;78;3;1;172896
Impressa;568506;R;28130;1;5;21/03/2024 00:00;21/03/2025 00:00;1;261;9;0;1242;0;12;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Fernandópolis;2024/02;2025/03;01 R$ 100 ou Mais;Anual;Fernandópolis;VERDADEIRO;-20.2846700;-50.2515331;9136;305;A DEFINIR;F;F;78;3;1;172896
Digital;569559;R;183200;1;30;21/03/2024 00:00;20/04/2024 00:00;1;22;9;0;19,9;0;1;19,8999999;104,31;181;1;3;DIARIO DA REGIAO - DIGITAL;MEN 5 DIAS - DIGITAL;30;22;ASSINATURA DIGITAL - PLANO MENSAL;Bálsamo;2024/03;2024/04;13 Menos de R$ 45;MEN 5 DIAS - DIGITAL;Bálsamo;VERDADEIRO;;;8941;284;Centro;M;F;82;3;1;172952
Digital;568550;R;166582;1;30;21/03/2024 00:00;19/04/2024 00:00;1;22;9;22;19,9;0;1;19,8999999;104,31;181;1;3;DIARIO DA REGIAO - DIGITAL;MEN 5 DIAS - DIGITAL;30;22;ASSINATURA DIGITAL - PLANO MENSAL;São José do Rio Preto;2024/02;2024/04;13 Menos de R$ 45;MEN 5 DIAS - DIGITAL;São José do Rio Preto;VERDADEIRO;;;9659;0;A IDENTIFICAR (IMPORTADO);M;F;82;3;1;172952
Impressa;568447;R;30613;1;4;21/03/2024 00:00;16/09/2024 00:00;1;128;9;64;678;0;2;112,9999998;834,5;231;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 REG-SEM;Olímpia;2024/02;2024/09;01 R$ 100 ou Mais;Semestral;Olímpia;VERDADEIRO;-20.7440375;-48.9131319;9425;347;A DEFINIR;F;F;79;3;1;172983
Digital;569549;R;183203;1;30;21/03/2024 00:00;20/04/2024 00:00;1;22;9;22;19,9;0;1;19,8999999;104,31;181;1;3;DIARIO DA REGIAO - DIGITAL;MEN 5 DIAS - DIGITAL;30;22;ASSINATURA DIGITAL - PLANO MENSAL;São José do Rio Preto;2024/03;2024/04;13 Menos de R$ 45;MEN 5 DIAS - DIGITAL;São José do Rio Preto;VERDADEIRO;;;9659;0;A IDENTIFICAR (IMPORTADO);F;F;79;3;1;172983
Digital;568548;R;183148;1;30;21/03/2024 00:00;19/04/2024 00:00;1;22;9;22;19,9;0;1;19,8999999;104,31;181;1;3;DIARIO DA REGIAO - DIGITAL;MEN 5 DIAS - DIGITAL;30;22;ASSINATURA DIGITAL - PLANO MENSAL;Mirassol;2024/02;2024/04;13 Menos de R$ 45;MEN 5 DIAS - DIGITAL;Mirassol;VERDADEIRO;;;9366;0;Centro;M;F;82;3;1;173076
Impressa;567950;R;182229;1;5;21/03/2024 00:00;21/03/2025 00:00;1;261;9;21;1242;0;12;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Mendonça;2024/02;2025/03;01 R$ 100 ou Mais;Anual;Mendonça;FALSO;;;9356;332;Centro;M;F;48;3;1;173084
Digital;570251;I;183239;158759;10;21/03/2024 00:00;21/03/2025 00:00;1;261;9;0;130,8;;1;10,9;1251,75;270;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;ASSINATURA DIGITAL - PLANO ANUAL;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;0;A IDENTIFICAR (IMPORTADO);M;F;59;3;1;173136
Combo;567687;R;181893;1;20;23/03/2024 00:00;21/06/2024 00:00;1;26;4;0;228,5;0;3;76,1666664;180;242;3;1;DIARIO DA REGIAO;TRI 2 DIAS  - IMPRESSO;90;26;2018 REG-CBO-TRI (SA|DO) - IMP;Catanduva;2024/02;2024/06;06 de R$ 75 a R$ 79.99;Trimestral;Catanduva;VERDADEIRO;;;9052;297;Centro;M;F;42;3;1;173149
Impressa;570444;I;65508;1;5;23/03/2024 00:00;22/03/2025 00:00;1;261;8;0;1242;0;1;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Catanduva;2024/03;2025/03;01 R$ 100 ou Mais;Anual;Catanduva;VERDADEIRO;;;9052;297;Centro;M;F;79;3;1;173153
Impressa;568322;R;1616;1;5;23/03/2024 00:00;22/03/2025 00:00;1;261;8;23;1083;0;11;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;53;Boa Vista;M;F;80;3;1;173187
Impressa;568096;R;80114;1;4;23/03/2024 00:00;18/09/2024 00:00;1;128;8;128;591;0;1;98,4999999;834,5;227;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2024/02;2024/09;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;FALSO;-20,853476;-49,408861;9659;22;Jardim Moysés Miguel Haddad;F;F;88;3;1;173232
Impressa;568536;R;27338;1;5;23/03/2024 00:00;22/03/2025 00:00;1;261;8;21;1242;0;12;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;São José do Rio Preto;2024/02;2025/03;01 R$ 100 ou Mais;Anual;São José do Rio Preto;VERDADEIRO;;;9659;65;Jardim Palmeiras;M;F;85;3;1;173294
Combo;570424;I;139054;76316;12;23/03/2024 00:00;21/03/2025 00:00;1;104;4;0;482,8;181,2;12;40,23333333;720;226;12;1;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;53;Jardim Conceição;F;F;37;3;1;173309
Impressa;568069;R;36717;1;4;23/03/2024 00:00;18/09/2024 00:00;1;128;8;42;591;0;3;98,4999999;834,5;227;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2024/02;2024/09;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,820195;-49,386288;9659;23;Jardim dos Seixas;M;F;57;3;1;173339
Digital;569551;R;183204;1;30;23/03/2024 00:00;22/04/2024 00:00;1;22;8;22;19,9;0;1;19,8999999;104,31;181;1;3;DIARIO DA REGIAO - DIGITAL;MEN 5 DIAS - DIGITAL;30;22;ASSINATURA DIGITAL - PLANO MENSAL;São José do Rio Preto;2024/03;2024/04;13 Menos de R$ 45;MEN 5 DIAS - DIGITAL;São José do Rio Preto;VERDADEIRO;;;9659;23;Vila Imperial;F;F;73;3;1;173396
Digital;568546;R;183152;1;30;23/03/2024 00:00;22/04/2024 00:00;1;22;8;0;19,9;0;1;19,8999999;104,31;181;1;3;DIARIO DA REGIAO - DIGITAL;MEN 5 DIAS - DIGITAL;30;22;ASSINATURA DIGITAL - PLANO MENSAL;São José do Rio Preto;2024/02;2024/04;13 Menos de R$ 45;MEN 5 DIAS - DIGITAL;São José do Rio Preto;VERDADEIRO;;;9659;11;Jardim Europa;F;F;73;3;1;173396
Impressa;567760;R;5416;1;5;23/03/2024 00:00;22/03/2025 00:00;1;261;8;0;1083;0;4;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;11;Roseiral;F;F;86;3;1;173436
Combo;568042;R;4459;1;12;23/03/2024 00:00;22/03/2025 00:00;1;104;4;0;664;0;12;55,33333333;720;226;12;1;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2024/02;2025/03;10 de R$ 55 a R$ 59.99;Anual;São José do Rio Preto;VERDADEIRO;-20,801116;-49,377656;9659;51;Vila Angélica;F;F;61;3;1;173439
Impressa;568503;R;35791;1;5;23/03/2024 00:00;22/03/2025 00:00;1;261;8;23;1083;0;11;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,80841;-49,352574;9659;55;Jardim Yolanda;M;F;52;3;1;173443
Impressa;568539;R;67221;1;5;23/03/2024 00:00;22/03/2025 00:00;1;261;8;0;1242;0;12;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;São José do Rio Preto;2024/02;2025/03;01 R$ 100 ou Mais;Anual;São José do Rio Preto;VERDADEIRO;-20,836855;-49,415957;9659;22;Jardim Tarraf II;M;F;52;3;1;173443
Impressa;568458;R;26485;1;5;23/03/2024 00:00;22/03/2025 00:00;1;261;8;0;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,806756;-49,369522;9659;51;Jardim dos Seixas;F;F;45;1;1;173445
Combo;570414;I;16356;160629;12;23/03/2024 00:00;21/03/2025 00:00;1;104;4;0;484;180;12;40,33333333;720;226;12;1;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,811392;-49,359224;9659;11;Vila Ercília;M;F;69;3;1;173574
Impressa;568071;R;37976;1;4;23/03/2024 00:00;18/09/2024 00:00;1;128;8;128;591;0;1;98,4999999;834,5;227;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2024/02;2024/09;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,825391;-49,382772;9659;43;Vila Sinibaldi;M;F;69;3;1;173574
Impressa;568067;R;24244;1;4;23/03/2024 00:00;18/09/2024 00:00;1;128;8;32;591;0;4;98,4999999;834,5;227;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2024/02;2024/09;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,815074;-49,383663;9659;23;Parque Industrial;J;J;2024;3;1;173670
Combo;570264;I;55803;76316;12;23/03/2024 00:00;21/03/2025 00:00;1;104;4;0;482,8;181,2;12;40,23333333;720;226;12;1;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,815442;-49,381902;9659;23;Parque Industrial;F;F;39;0;1;173671
Combo;570248;I;41628;76316;20;23/03/2024 00:00;21/06/2024 00:00;1;26;4;0;115,7;93,3;3;38,5666665;180;236;3;1;DIARIO DA REGIAO;TRI 2 DIAS  - IMPRESSO;90;26;2018 RP-CBO-TRI (SA|DO) - IMP;São José do Rio Preto;2024/03;2024/06;13 Menos de R$ 45;Trimestral;São José do Rio Preto;VERDADEIRO;;;9659;43;Vila Santo Antônio;M;F;73;3;1;173717
Impressa;568432;R;20600;1;5;23/03/2024 00:00;22/03/2025 00:00;1;261;8;43;1083;0;6;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;11;Vila Santa Cruz;J;J;2024;3;1;173722
Impressa;568514;R;159334;1;5;23/03/2024 00:00;22/03/2025 00:00;1;261;8;0;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20.8471248;-49.3984772;9659;22;Jardim Vivendas;M;F;80;3;1;173732
Digital;568627;R;168699;1;10;23/03/2024 00:00;22/03/2025 00:00;1;261;8;21;202,8;0;12;16,9;1251,75;229;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;Brasília;2024/02;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;1778;334;Distrito Industrial;M;F;70;3;1;173762
Impressa;568072;R;52718;1;4;23/03/2024 00:00;18/09/2024 00:00;1;128;8;0;591;0;3;98,4999999;834,5;227;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2024/02;2024/09;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,810286;-49,384587;9659;53;Centro;M;F;38;3;1;173831
Combo;568444;R;182254;1;12;23/03/2024 00:00;22/03/2025 00:00;1;104;4;0;664;0;12;55,33333333;720;226;12;1;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2024/02;2025/03;10 de R$ 55 a R$ 59.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Jardim Tarraf;M;F;45;3;1;173871
