tipoAss;tipoDeContrato;codigoDaPessoa;codigoTipoAssinatura;dataDeValidadeInicial;dataDevalidadeFinal;qtdJornaisContrato;numeroDeExemplares;numeroDeExemplaresEntregues;numeroDeExemplaresPagos;valorTotal;valorDoDescontoConcedido;quantidadeDeParcelasDoContrato;precoMedioB30;valorTipoDaAssinatura;codigoDoPlanoDePagamento;descricaoDoProdutoServico;descricaoTipoDeAssinatura;quantidadeDeDias;quantidadeDeExemplares;descricaoDoPlanoDePagamento;nomeDoMunicipio;mesRenovou;mesRenovara;precoFaixa;modalidade;cidadeEntrega;idRenovacaoAutomatica;latitude;longitude;codigoDoMunicipio;codigoDoSetorDeEntrega;nomeDoBairro;sexo;Tipo;Idade;Tempo;Status;codigoDaPessoa
Impressa;R;36977;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;0;1083;0;1;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,835148;-49,371704;9659;43;Jardim Ouro Verde;F;F;49;3;1;177206
Impressa;R;10632;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;0;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,808641;-49,352686;9659;55;Jardim Yolanda;M;F;55;3;1;177255
Combo;I;55803;11;26/03/2024 00:00;24/03/2025 00:00;1;156;4;0;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,815442;-49,381902;9659;23;Parque Industrial;M;F;55;3;1;177255
Combo;I;41628;17;26/03/2024 00:00;24/06/2024 00:00;1;39;4;0;10;0;3;3,3333333;195;237;DIARIO DA REGIAO - DIGITAL;TRI 3 DIAS - DIGITAL;90;39;2018 RP-CBO-TRI (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/03;2024/06;13 Menos de R$ 45;Trimestral;São José do Rio Preto;VERDADEIRO;;;9659;43;Vila Santo Antônio;M;F;64;3;1;177329
Impressa;R;73764;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;0;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,799824;-49,391539;9659;53;Parque Industrial;M;F;64;3;1;177329
Digital;I;161966;10;26/03/2024 00:00;25/03/2025 00:00;1;261;6;0;130,8;;12;10,9;1251,75;270;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;ASSINATURA DIGITAL - PLANO ANUAL;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;63;Eldorado;M;F;84;3;1;177353
Combo;R;182254;11;26/03/2024 00:00;25/03/2025 00:00;1;156;4;0;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/02;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Jardim Tarraf;M;F;67;3;1;177363
Combo;R;40086;11;26/03/2024 00:00;25/03/2025 00:00;1;156;4;0;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/02;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;51;Vila Santa Isabel;M;F;58;3;1;177365
Combo;R;74481;11;26/03/2024 00:00;25/03/2025 00:00;1;156;4;0;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/02;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,825541;-49,356426;9659;11;Parque Residencial Romano Calil;J;J;2024;3;1;177474
Combo;I;33286;11;26/03/2024 00:00;24/03/2025 00:00;1;156;4;0;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;-20,802135;-49,359364;9659;51;Jardim Bela Vista;M;F;66;3;1;177537
Impressa;R;34813;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;23;1083;0;11;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,82697;-49,396336;9659;43;Vila São Pedro;F;F;65;3;1;177553
Impressa;R;50079;3;26/03/2024 00:00;24/06/2024 00:00;1;65;6;32;360;0;2;120;417,25;228;DIARIO DA REGIAO;TRIMESTRAL;90;65;2018 RP-TRI;São José do Rio Preto;2024/02;2024/06;01 R$ 100 ou Mais;Trimestral;São José do Rio Preto;VERDADEIRO;-20,840114;-49,36447;9659;43;Jardim São Marco;F;F;65;3;1;177553
Combo;I;159557;11;26/03/2024 00:00;24/03/2025 00:00;1;156;4;0;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20.8025763;-49.3888297;9659;53;Parque Industrial;M;F;48;3;1;177613
Combo;I;29809;11;26/03/2024 00:00;24/03/2025 00:00;1;156;4;0;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,798298;-49,385904;9659;53;Parque Industrial;M;F;63;3;1;177618
Combo;I;83158;11;26/03/2024 00:00;24/03/2025 00:00;1;156;4;155;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,790905;-49,402543;9659;63;Eldorado;F;F;78;3;1;177620
Digital;R;165962;30;26/03/2024 00:00;24/04/2024 00:00;1;22;6;0;19,9;0;1;19,8999999;104,31;181;DIARIO DA REGIAO - DIGITAL;MEN 5 DIAS - DIGITAL;30;22;ASSINATURA DIGITAL - PLANO MENSAL;São José do Rio Preto;2024/02;2024/04;13 Menos de R$ 45;MEN 5 DIAS - DIGITAL;São José do Rio Preto;VERDADEIRO;;;9659;63;Jardim Vale do Sol;F;F;86;3;1;177640
Combo;I;68714;11;26/03/2024 00:00;24/03/2025 00:00;1;156;4;155;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;-20,775024;-49,348199;9659;55;Parque Belvedere;M;F;57;3;1;177674
Combo;I;61643;11;26/03/2024 00:00;24/03/2025 00:00;1;156;4;13;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Jardim Tarraf;M;F;39;3;1;177741
Impressa;R;68838;3;26/03/2024 00:00;24/06/2024 00:00;1;65;6;65;360;0;1;120;417,25;228;DIARIO DA REGIAO;TRIMESTRAL;90;65;2018 RP-TRI;São José do Rio Preto;2024/02;2024/06;01 R$ 100 ou Mais;Trimestral;São José do Rio Preto;VERDADEIRO;-20,817037;-49,338092;9659;55;Residencial Marcia;J;J;2024;3;1;177819
Impressa;R;22829;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;23;1083;0;11;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,814717;-49,387106;9659;23;Centro;J;J;2024;3;1;177819
Impressa;R;162815;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;26;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;;;9659;55;Residencial Marcia;M;F;74;3;1;177870
Impressa;R;58093;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;0;1083;0;1;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,812683;-49,347257;9659;55;Parque Residencial Damha;M;F;74;3;1;177870
Impressa;R;138323;4;26/03/2024 00:00;21/09/2024 00:00;1;128;6;25;591;0;5;98,4999999;834,5;227;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2024/02;2024/09;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;;;9659;55;Morada Campestre;M;F;74;3;1;177921
Combo;R;29861;11;26/03/2024 00:00;25/03/2025 00:00;1;156;4;0;20;0;12;1,666666667;780;239;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Bady Bassitt;2024/02;2025/03;13 Menos de R$ 45;Anual;Bady Bassitt;VERDADEIRO;-20.9163728;-49.4487934;8937;283;A DEFINIR;F;F;63;3;1;177958
Combo;I;63362;17;26/03/2024 00:00;19/06/2024 00:00;1;39;4;0;10;0;3;3,3333333;195;237;DIARIO DA REGIAO - DIGITAL;TRI 3 DIAS - DIGITAL;90;39;2018 RP-CBO-TRI (TE|QA|QI|SE) - DIG;Engenheiro Schmitt;2024/03;2024/06;13 Menos de R$ 45;Trimestral;Engenheiro Schmitt;FALSO;;;9120;55;SAO DEOCLECIANO;F;F;60;3;1;177962
Combo;R;121331;17;26/03/2024 00:00;24/06/2024 00:00;1;39;4;0;10;0;3;3,3333333;195;237;DIARIO DA REGIAO - DIGITAL;TRI 3 DIAS - DIGITAL;90;39;2018 RP-CBO-TRI (TE|QA|QI|SE) - DIG;Mirassol;2024/02;2024/06;13 Menos de R$ 45;Trimestral;Mirassol;VERDADEIRO;-20.8184714;-49.5142772;9366;334;Centro;F;F;60;3;1;177962
Digital;R;170192;30;26/03/2024 00:00;24/04/2024 00:00;1;22;6;0;19,9;0;1;19,8999999;104,31;181;DIARIO DA REGIAO - DIGITAL;MEN 5 DIAS - DIGITAL;30;22;ASSINATURA DIGITAL - PLANO MENSAL;São José do Rio Preto;2024/02;2024/04;13 Menos de R$ 45;MEN 5 DIAS - DIGITAL;São José do Rio Preto;VERDADEIRO;;;9659;55;Parque da Liberdade;M;F;65;3;1;177971
Impressa;R;48532;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;0;1083;0;11;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;Mirassol;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;Mirassol;VERDADEIRO;-20.8173456;-49.5210713;9366;334;A DEFINIR;F;F;46;3;1;178035
Impressa;R;56590;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;261;1242;0;1;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Nova Aliança;2024/02;2025/03;01 R$ 100 ou Mais;Anual;Nova Aliança;VERDADEIRO;-21.0161216;-49.4991038;9403;344;A DEFINIR;M;F;73;3;1;178037
Impressa;R;19782;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;0;1242;0;11;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Bady Bassitt;2024/02;2025/03;01 R$ 100 ou Mais;Anual;Bady Bassitt;VERDADEIRO;-20.9135165;-49.4501087;8937;283;A DEFINIR;M;F;72;3;1;178055
Combo;R;19;11;26/03/2024 00:00;25/03/2025 00:00;1;156;4;0;20;0;12;1,666666667;780;239;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Votuporanga;2024/02;2025/03;13 Menos de R$ 45;Anual;Votuporanga;VERDADEIRO;-20.4034218;-49.9688642;9789;392;Pozzobon;M;F;72;3;1;178057
Combo;R;43186;11;26/03/2024 00:00;25/03/2025 00:00;1;156;4;0;20;0;12;1,666666667;780;239;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;General Salgado;2024/02;2025/03;13 Menos de R$ 45;Anual;General Salgado;VERDADEIRO;-20.6463688;-50.3717438;9154;307;A DEFINIR;F;F;83;3;1;178099
Impressa;R;53532;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;0;1242;0;10;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Tanabi;2024/02;2025/03;01 R$ 100 ou Mais;Anual;Tanabi;VERDADEIRO;-20.6271247;-49.6471162;9715;386;A DEFINIR;F;F;83;3;1;178099
Impressa;R;9400;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;0;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;Mirassol;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;Mirassol;FALSO;-20.8189278;-49.5277217;9366;334;A DEFINIR;J;J;2024;3;1;178172
Impressa;I;25684;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;0;1006,8;76,2;12;83,9;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/03;2025/03;05 de R$ 80 a R$ 84.99;Anual;São José do Rio Preto;VERDADEIRO;-20,812683;-49,347257;9659;55;Parque Residencial Damha;M;F;69;3;1;178190
Impressa;R;63976;3;26/03/2024 00:00;24/06/2024 00:00;1;65;6;32;402;0;2;133,9999998;417,25;232;DIARIO DA REGIAO;TRIMESTRAL;90;65;2018 REG-TRI;Potirendaba;2024/02;2024/06;01 R$ 100 ou Mais;Trimestral;Potirendaba;VERDADEIRO;-21.0424505;-49.3766704;9522;367;A DEFINIR;M;F;61;3;1;178259
Digital;I;183243;10;26/03/2024 00:00;25/03/2025 00:00;1;261;6;0;130,8;;1;10,9;1251,75;270;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;ASSINATURA DIGITAL - PLANO ANUAL;São José do Rio Preto;2024/03;2025/03;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;0;A IDENTIFICAR (IMPORTADO);F;F;67;3;1;178299
Impressa;R;64398;5;26/03/2024 00:00;25/03/2025 00:00;1;261;6;87;1242;0;3;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;José Bonifácio;2024/02;2025/03;01 R$ 100 ou Mais;Anual;José Bonifácio;VERDADEIRO;;;9291;325;ACLIMAÇÃO;M;F;56;3;1;178353
Combo;R;32345;18;26/03/2024 00:00;10/09/2024 00:00;1;73;4;0;15;0;6;2,4999999;390;241;DIARIO DA REGIAO - DIGITAL;SEM 3 DIAS - DIGITAL;180;73;2018 REG-CBO-SEM (TE|QA|QI|SE) - DIG;Guaraci;2024/03;2024/09;13 Menos de R$ 45;Semestral;Guaraci;VERDADEIRO;-20.4968981;-48.9448763;9169;310;A DEFINIR;M;F;73;3;1;178361
Impressa;R;4083;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,832661;-49,350297;9659;11;Conjunto Habitacional Cristo Rei;F;F;77;3;1;178516
Impressa;R;13421;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,82854;-49,374681;9659;43;Jardim Novo Mundo;M;F;81;3;1;178546
Impressa;R;23589;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,805138;-49,373109;9659;51;Vila Maceno;F;F;85;3;1;178562
Impressa;R;53618;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;228;1083;0;1;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,793662;-49,356828;9659;51;Jardim Municipal;F;F;53;3;1;178582
Impressa;R;31356;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;26;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,816173;-49,389984;9659;23;Vila Imperial;F;F;70;3;1;178591
Impressa;R;145048;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1242;0;12;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Catanduva;2024/02;2025/03;01 R$ 100 ou Mais;Anual;Catanduva;VERDADEIRO;-21.1373720;-48.9768220;9052;297;Centro;F;F;56;2;1;178593
Impressa;R;25621;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,823194;-49,359065;9659;11;Parque Residencial Comendador Mancor Daud;M;F;42;3;1;178655
Impressa;R;44873;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,815983;-49,385703;9659;23;Centro;M;F;86;3;1;178674
Impressa;R;39966;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,825874;-49,377734;9659;43;Jardim Europa;M;F;86;3;1;178674
Impressa;R;39611;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,777966;-49,360713;9659;51;Bosque da Felicidade;F;F;53;3;1;178762
Impressa;R;39388;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,846122;-49,403197;9659;65;Jardim Palmeiras;F;F;56;3;1;178818
Impressa;R;37574;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,855248;-49,405495;9659;22;Jardim Palmeiras;F;F;56;3;1;178818
Impressa;R;40439;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;65;Jardim Palmeiras;F;F;44;3;1;178831
Impressa;R;6303;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,799398;-49,384339;9659;53;Jardim Maria Cândida;F;F;58;3;1;178864
Impressa;R;39413;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,810459;-49,39063;9659;53;Boa Vista;F;F;56;3;1;178903
Impressa;R;41172;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,815962;-49,380444;9659;23;Centro;F;F;39;3;1;178912
Impressa;R;31668;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20.8143581;-49.3782891;9659;11;Centro;M;F;64;2;1;178923
Impressa;R;21995;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,801239;-49,372392;9659;51;Vila Maceno;M;F;52;3;1;178936
Impressa;R;11172;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;26;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,822919;-49,407288;9659;53;Jardim Alto Rio Preto;M;F;52;3;1;178936
Impressa;R;53901;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;26;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;Guapiaçu;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9164;51;Vila Maceno;M;F;82;3;1;178948
Impressa;R;38632;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,811463;-49,392986;9659;53;Boa Vista;J;J;2024;3;1;178969
Impressa;R;159611;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;6;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Jardim Tarraf II;M;F;77;3;1;179048
Impressa;R;9407;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;65;Jardim Palmeiras;M;F;58;3;1;179297
Impressa;R;29614;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;19;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,828895;-49,375958;9659;43;Jardim Urano;F;F;59;3;1;179325
Impressa;R;34685;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;26;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,809304;-49,379979;9659;23;Centro;F;F;59;3;1;179325
Impressa;R;47567;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,804316;-49,37992;9659;53;Vila Zilda;M;F;91;3;1;179382
Impressa;R;25753;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,81151;-49,39704;9659;53;Vila Aeroporto;F;F;84;3;1;179462
Impressa;R;22181;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20.8138640;-49.3876075;9659;23;Vila Imperial;F;F;84;3;1;179462
Impressa;R;53225;5;27/03/2024 00:00;26/03/2025 00:00;1;261;5;0;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2024/02;2025/03;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,793655;-49,372868;9659;51;Vila Anchieta;F;F;74;3;1;179470
